VALUE, ITERATIVE, RECURSIVE
2753, 0.00016000986099243164, 4.995584487915039e-05
2754, 0.00015981197357177733, 4.9958229064941404e-05
2755, 0.00016056060791015626, 5.609989166259766e-05
2756, 0.0001699519157409668, 4.985809326171875e-05
2757, 0.0001600933074951172, 4.9896240234375e-05
2758, 0.0001699972152709961, 5.026817321777344e-05
2759, 0.00014787912368774414, 4.993915557861328e-05
2760, 0.00016616106033325194, 4.979610443115235e-05
2761, 0.00017999410629272462, 5.011081695556641e-05
2762, 0.00015994787216186524, 4.9941539764404297e-05
2763, 0.0001600027084350586, 3.999710083007812e-05
2764, 0.00015056371688842773, 6.630182266235351e-05
2765, 0.00015983104705810547, 4.98652458190918e-05
2766, 0.00016007900238037108, 4.9810409545898435e-05
2767, 0.00015999555587768556, 6.017923355102539e-05
2768, 0.00015071392059326172, 5.993366241455078e-05
2769, 0.00015595674514770508, 5.009889602661133e-05
2770, 0.00017261981964111328, 5.7525634765625e-05
2771, 0.00017000675201416014, 4.99725341796875e-05
2772, 0.00016987323760986328, 3.999710083007812e-05
2773, 0.00017614126205444335, 6.0756206512451175e-05
2774, 0.00018979310989379882, 4.9896240234375e-05
2775, 0.000157315731048584, 7.025718688964844e-05
2776, 0.00019988536834716797, 4.991292953491211e-05
2777, 0.00025699377059936525, 4.0009021759033204e-05
2778, 0.0001599740982055664, 4.9920082092285155e-05
2779, 0.00023003101348876954, 5.014896392822266e-05
2780, 0.00017066478729248048, 4.980325698852539e-05
2781, 0.00015832901000976563, 5.756378173828125e-05
2782, 0.00016902446746826173, 6.011962890625e-05
2783, 0.00016998529434204102, 6.234884262084961e-05
2784, 0.0001775360107421875, 5.0067901611328125e-05
2785, 0.00015605688095092772, 4.981756210327148e-05
2786, 0.00018008947372436524, 4.991292953491211e-05
2787, 0.00020026445388793946, 4.973173141479492e-05
2788, 0.0001599597930908203, 4.999160766601563e-05
2789, 0.00016080379486083985, 6.624460220336915e-05
2790, 0.00015986442565917968, 4.990816116333008e-05
2791, 0.0001399517059326172, 5.988597869873047e-05
2792, 0.00017000436782836913, 4.998207092285156e-05
2793, 0.00016063213348388672, 5.003452301025391e-05
2794, 0.00017632007598876952, 5.02324104309082e-05
2795, 0.00016976594924926757, 5.9998035430908204e-05
2796, 0.00019991397857666016, 5.0029754638671876e-05
2797, 0.000180203914642334, 6.0381889343261717e-05
2798, 0.00016622543334960939, 5.006551742553711e-05
2799, 0.000169980525970459, 5.008459091186523e-05
2800, 0.00015986204147338867, 4.969596862792969e-05
2801, 0.00017998695373535155, 4.9932003021240236e-05
2802, 0.0001908564567565918, 5.608797073364258e-05
2803, 0.00017025232315063477, 4.9998760223388674e-05
2804, 0.00015996456146240236, 5.003213882446289e-05
2805, 0.00016997337341308593, 4.978179931640625e-05
2806, 0.0001706981658935547, 4.999399185180664e-05
2807, 0.00016594409942626953, 4.02069091796875e-05
2808, 0.00016991138458251952, 4.991769790649414e-05
2809, 0.00017000198364257812, 5.004167556762695e-05
2810, 0.00017214298248291015, 5.8581829071044924e-05
2811, 0.0001860690116882324, 5.0017833709716795e-05
2812, 0.00017998456954956054, 5.028009414672851e-05
2813, 0.00020166397094726563, 4.997491836547852e-05
2814, 0.0002200627326965332, 5.0492286682128907e-05
2815, 0.0001660609245300293, 4.0009021759033204e-05
2816, 0.00016988039016723632, 6.031990051269531e-05
2817, 0.00017983198165893554, 4.984855651855469e-05
2818, 0.00017984390258789064, 6.003379821777344e-05
2819, 0.00017709016799926757, 5.982398986816406e-05
2820, 0.00018996953964233398, 5.02324104309082e-05
2821, 0.00016015052795410157, 6.983280181884765e-05
2822, 0.00019011259078979492, 6.005287170410156e-05
2823, 0.00017072200775146483, 4.604101181030274e-05
2824, 0.0001698899269104004, 4.9998760223388674e-05
2825, 0.00017038583755493164, 6.0086250305175784e-05
2826, 0.00015991449356079102, 4.981756210327148e-05
2827, 0.00016060352325439453, 6.013631820678711e-05
2828, 0.00016642332077026367, 5.987405776977539e-05
2829, 0.000170440673828125, 3.9930343627929685e-05
2830, 0.0001499199867248535, 6.010055541992188e-05
2831, 0.0001804804801940918, 4.9822330474853515e-05
2832, 0.00016632080078125, 5.0017833709716795e-05
2833, 0.0001800847053527832, 5.983352661132813e-05
2834, 0.000180051326751709, 4.995107650756836e-05
2835, 0.0001801133155822754, 6.0489177703857424e-05
2836, 0.00016635656356811523, 5.000591278076172e-05
2837, 0.0001699972152709961, 6.014823913574219e-05
2838, 0.0002001070976257324, 5.974531173706055e-05
2839, 0.00017012834548950197, 6.006479263305664e-05
2840, 0.0001706266403198242, 6.608724594116211e-05
2841, 0.0001808619499206543, 4.27103042602539e-05
2842, 0.00016999006271362305, 6.014108657836914e-05
2843, 0.00017030715942382814, 4.981517791748047e-05
2844, 0.00017046689987182617, 6.005287170410156e-05
2845, 0.00017539501190185546, 4.9891471862792967e-05
2846, 0.000169980525970459, 5.992889404296875e-05
2847, 0.00018000364303588867, 5.996465682983398e-05
2848, 0.00019006490707397462, 6.0055255889892575e-05
2849, 0.00019551753997802733, 4.990339279174805e-05
2850, 0.00016992807388305664, 5.637168884277344e-05
2851, 0.00017058610916137696, 6.011247634887695e-05
2852, 0.00017019033432006837, 4.998445510864258e-05
2853, 0.0001755976676940918, 6.007194519042969e-05
2854, 0.00016995429992675782, 5.000114440917969e-05
2855, 0.0002201962471008301, 5.961179733276367e-05
2856, 0.00020089387893676758, 6.009817123413086e-05
2857, 0.00017574787139892578, 5.971908569335937e-05
2858, 0.00017000675201416014, 5.01704216003418e-05
2859, 0.00018001317977905273, 4.984140396118164e-05
2860, 0.00017012596130371092, 5.0244331359863283e-05
2861, 0.00017423391342163085, 5.006074905395508e-05
2862, 0.0001801419258117676, 5.976676940917969e-05
2863, 0.0001599407196044922, 5.999088287353516e-05
2864, 0.000180051326751709, 7.040977478027344e-05
2865, 0.00020322322845458984, 6.98995590209961e-05
2866, 0.00017020463943481445, 5.968809127807617e-05
2867, 0.00018023252487182618, 5.00035285949707e-05
2868, 0.00019019365310668946, 5.0020217895507815e-05
2869, 0.00017538785934448242, 4.9996376037597654e-05
2870, 0.00018011808395385743, 6.003141403198242e-05
2871, 0.00018999576568603515, 5.000114440917969e-05
2872, 0.0001698780059814453, 5.002737045288086e-05
2873, 0.000169980525970459, 5.577325820922852e-05
2874, 0.00018000125885009766, 5.985260009765625e-05
2875, 0.00017023801803588867, 5.9714317321777346e-05
2876, 0.00017019033432006837, 4.9998760223388674e-05
2877, 0.00018044710159301758, 5.987882614135742e-05
2878, 0.00016573667526245117, 5.999088287353516e-05
2879, 0.0001797938346862793, 5.012273788452148e-05
2880, 0.00017994403839111328, 7.013320922851563e-05
2881, 0.000170285701751709, 4.9810409545898435e-05
2882, 0.00017514228820800782, 6.0155391693115235e-05
2883, 0.00017019271850585938, 4.001140594482422e-05
2884, 0.00017013072967529298, 5.998373031616211e-05
2885, 0.00016992330551147462, 5.003213882446289e-05
2886, 0.00015557527542114257, 5.9871673583984376e-05
2887, 0.00016993522644042969, 6.0117244720458986e-05
2888, 0.00016006946563720703, 6.009817123413086e-05
2889, 0.00017009973526000978, 6.021261215209961e-05
2890, 0.0004200053215026856, 0.00011992454528808594
2891, 0.00038546085357666016, 6.016016006469727e-05
2892, 0.0003600335121154785, 6.997108459472657e-05
2893, 0.00019000053405761718, 5.998373031616211e-05
2894, 0.0001901388168334961, 4.996538162231445e-05
2895, 0.00018011808395385743, 4.996538162231445e-05
2896, 0.0001701521873474121, 4.996776580810547e-05
2897, 0.0001700901985168457, 4.00853157043457e-05
2898, 0.00016007661819458007, 5.029201507568359e-05
2899, 0.00020639896392822267, 5.995512008666992e-05
2900, 0.00018843173980712891, 5.00035285949707e-05
2901, 0.000190277099609375, 5.971908569335937e-05
2902, 0.0001778435707092285, 5.000114440917969e-05
2903, 0.00016628026962280272, 5.984783172607422e-05
2904, 0.0001699209213256836, 5.00035285949707e-05
2905, 0.00017006397247314452, 5.0077438354492186e-05
2906, 0.0001800823211669922, 6.0143470764160154e-05
2907, 0.0001660633087158203, 4.990816116333008e-05
2908, 0.00016997098922729491, 6.98995590209961e-05
2909, 0.0001700115203857422, 4.984617233276367e-05
2910, 0.00020918607711791992, 4.983901977539062e-05
2911, 0.0001665019989013672, 4.0028095245361325e-05
2912, 0.00017997264862060547, 6.0291290283203124e-05
2913, 0.00017993688583374024, 5.985498428344727e-05
2914, 0.00019005060195922851, 6.998300552368163e-05
2915, 0.00017040252685546876, 4.5957565307617185e-05
2916, 0.00016998767852783204, 7.017850875854493e-05
2917, 0.00019981861114501954, 5.008220672607422e-05
2918, 0.00014990806579589844, 5.0215721130371095e-05
2919, 0.00018052816390991212, 4.607439041137695e-05
2920, 0.00017999887466430665, 7.021665573120117e-05
2921, 0.00015996456146240236, 5.982637405395508e-05
2922, 0.00019028186798095704, 3.7837028503417966e-05
2923, 0.00018044471740722657, 5.570411682128906e-05
2924, 0.00016992330551147462, 5.0020217895507815e-05
2925, 0.0001899862289428711, 5.981683731079101e-05
2926, 0.00017990827560424805, 5.007266998291016e-05
2927, 0.00017042160034179686, 5.97834587097168e-05
2928, 0.00016588449478149414, 7.004737854003907e-05
2929, 0.00018013954162597655, 5.983352661132813e-05
2930, 0.0001598978042602539, 6.000518798828125e-05
2931, 0.0001707172393798828, 7.015466690063477e-05
2932, 0.00017590761184692382, 5.9998035430908204e-05
2933, 0.00017999410629272462, 6.027698516845703e-05
2934, 0.00019994735717773437, 4.980325698852539e-05
2935, 0.000170440673828125, 6.020784378051758e-05
2936, 0.00017591238021850587, 5.970478057861328e-05
2937, 0.00024017572402954102, 6.987094879150391e-05
2938, 0.00017998695373535155, 4.996538162231445e-05
2939, 0.00017072439193725587, 5.983352661132813e-05
2940, 0.00018609523773193359, 6.003856658935547e-05
2941, 0.00019003868103027345, 4.9736499786376956e-05
2942, 0.00016991615295410155, 6.000280380249023e-05
2943, 0.00018067359924316405, 6.984472274780273e-05
2944, 0.0001858949661254883, 5.9998035430908204e-05
2945, 0.00017000436782836913, 5.9919357299804686e-05
2946, 0.00017043113708496095, 3.989934921264648e-05
2947, 0.00018047571182250977, 5.012989044189453e-05
2948, 0.0001759052276611328, 5.989551544189453e-05
2949, 0.00018002748489379884, 7.014751434326173e-05
2950, 0.00019982337951660156, 4.9998760223388674e-05
2951, 0.00017042160034179686, 7.016658782958985e-05
2952, 0.0001761007308959961, 4.9901008605957034e-05
2953, 0.00017002582550048828, 5.013227462768555e-05
2954, 0.00017997503280639649, 5.97834587097168e-05
2955, 0.00018020868301391602, 5.056619644165039e-05
2956, 0.00021605491638183595, 5.983114242553711e-05
2957, 0.0001799917221069336, 7.013320922851563e-05
2958, 0.00017002105712890625, 5.9921741485595706e-05
2959, 0.00019004344940185547, 5.0590038299560546e-05
2960, 0.00017578840255737303, 6.98685646057129e-05
2961, 0.00017992973327636718, 5.0106048583984374e-05
2962, 0.00017968177795410156, 4.996299743652344e-05
2963, 0.0001803159713745117, 5.013227462768555e-05
2964, 0.0001751279830932617, 5.021095275878906e-05
2965, 0.00018990516662597656, 5.9821605682373046e-05
2966, 0.0001801133155822754, 4.985809326171875e-05
2967, 0.0001798105239868164, 5.008697509765625e-05
2968, 0.00017546653747558595, 6.046533584594727e-05
2969, 0.00016997575759887694, 4.989385604858399e-05
2970, 0.0001701807975769043, 7.012844085693359e-05
2971, 0.00017987251281738283, 4.9998760223388674e-05
2972, 0.0001756000518798828, 6.982803344726562e-05
2973, 0.00018994808197021485, 4.9998760223388674e-05
2974, 0.00018999576568603515, 5.9957504272460935e-05
2975, 0.00018021345138549805, 4.9998760223388674e-05
2976, 0.00017050981521606444, 6.983041763305664e-05
2977, 0.00019997835159301757, 6.0174465179443356e-05
2978, 0.00018984556198120117, 6.002187728881836e-05
2979, 0.00016973972320556642, 6.020784378051758e-05
2980, 0.00017572402954101562, 5.995512008666992e-05
2981, 0.00021023988723754882, 4.9970149993896485e-05
2982, 0.00018003225326538086, 6.0155391693115235e-05
2983, 0.0001701974868774414, 4.9996376037597654e-05
2984, 0.00017587900161743165, 6.98089599609375e-05
2985, 0.00018999576568603515, 5.9995651245117184e-05
2986, 0.00021010160446166993, 5.9909820556640625e-05
2987, 0.0001699066162109375, 5.9998035430908204e-05
2988, 0.00017579078674316407, 5.9969425201416016e-05
2989, 0.00017998695373535155, 6.001472473144531e-05
2990, 0.00017998456954956054, 5.986928939819336e-05
2991, 0.00017031192779541016, 5.9802532196044925e-05
2992, 0.0001860666275024414, 6.024599075317383e-05
2993, 0.0001798105239868164, 5.9969425201416016e-05
2994, 0.000180203914642334, 5.999088287353516e-05
2995, 0.00017012834548950197, 5.998373031616211e-05
2996, 0.00017058849334716797, 6.528377532958984e-05
2997, 0.00018986701965332032, 5.992412567138672e-05
2998, 0.00016967058181762695, 5.9900283813476565e-05
2999, 0.0001799464225769043, 4.9970149993896485e-05
3000, 0.00018044710159301758, 5.539178848266602e-05
3001, 0.00018027067184448243, 5.991220474243164e-05
3002, 0.00017019033432006837, 4.984617233276367e-05
3003, 0.00021018505096435548, 5.9998035430908204e-05
3004, 0.000199892520904541, 6.520271301269532e-05
3005, 0.0001898813247680664, 5.000114440917969e-05
3006, 0.00018002033233642577, 7.007360458374024e-05
3007, 0.00017992258071899414, 5.992889404296875e-05
3008, 0.00018043994903564454, 6.54911994934082e-05
3009, 0.00019014358520507812, 5.9998035430908204e-05
3010, 0.00018999814987182616, 6.97779655456543e-05
3011, 0.00016982316970825194, 6.014823913574219e-05
3012, 0.0001952052116394043, 5.016326904296875e-05
3013, 0.00018008708953857423, 6.001472473144531e-05
3014, 0.00017977714538574218, 5.032777786254883e-05
3015, 0.0001900172233581543, 4.9948692321777344e-05
3016, 0.00017017841339111327, 7.425069808959961e-05
3017, 0.00018967390060424804, 6.027936935424805e-05
3018, 0.00017016887664794922, 6.983518600463868e-05
3019, 0.00018016815185546874, 5.9998035430908204e-05
3020, 0.00018016576766967772, 6.5460205078125e-05
3021, 0.00018004179000854492, 4.978656768798828e-05
3022, 0.0001986241340637207, 6.994962692260742e-05
3023, 0.00018031120300292968, 5.0008296966552734e-05
3024, 0.0002151322364807129, 5.9888362884521484e-05
3025, 0.00018030881881713867, 5.0156116485595704e-05
3026, 0.00018982648849487306, 4.980802536010742e-05
3027, 0.00018976688385009767, 6.009101867675781e-05
3028, 0.00018537282943725586, 5.009889602661133e-05
3029, 0.00019003152847290038, 4.980802536010742e-05
3030, 0.00016986846923828125, 6.011247634887695e-05
3031, 0.00016960620880126953, 4.9998760223388674e-05
3032, 0.0001701951026916504, 5.0058364868164064e-05
3033, 0.00017995595932006835, 5.0008296966552734e-05
3034, 0.0001699995994567871, 7.001638412475586e-05
3035, 0.0001901698112487793, 4.9998760223388674e-05
3036, 0.00020534276962280273, 5.995512008666992e-05
3037, 0.00017018795013427736, 4.0018558502197264e-05
3038, 0.00017978668212890626, 6.0055255889892575e-05
3039, 0.00017013788223266602, 6.000280380249023e-05
3040, 0.00017560958862304686, 6.018877029418945e-05
3041, 0.00018017053604125978, 5.0020217895507815e-05
3042, 0.00018024682998657226, 5.9921741485595706e-05
3043, 0.00018001079559326171, 5.017280578613281e-05
3044, 0.00018505334854125976, 6.011247634887695e-05
3045, 0.0001800990104675293, 4.9996376037597654e-05
3046, 0.00017982721328735352, 7.994174957275391e-05
3047, 0.0002102375030517578, 5.98764419555664e-05
3048, 0.00020520687103271485, 4.9998760223388674e-05
3049, 0.0001998734474182129, 7.99083709716797e-05
3050, 0.00019029855728149413, 7.010221481323242e-05
3051, 0.00021019458770751953, 0.00020537137985229492
3052, 0.00033151626586914063, 0.00016011476516723634
3053, 0.00029002666473388673, 7.999897003173829e-05
3054, 0.00022564649581909178, 4.9970149993896485e-05
3055, 0.0002400994300842285, 6.013631820678711e-05
3056, 0.0001702880859375, 8.007049560546874e-05
3057, 0.00019538640975952148, 6.011962890625e-05
3058, 0.0002198171615600586, 7.01618194580078e-05
3059, 0.00022005796432495117, 5.9840679168701174e-05
3060, 0.00023032426834106444, 6.999731063842773e-05
3061, 0.0008214998245239258, 0.00013023614883422852
3062, 0.00027518510818481446, 0.00019087553024291993
3063, 0.0002290487289428711, 6.005048751831055e-05
3064, 0.00020014047622680665, 6.540536880493164e-05
3065, 0.00020026683807373047, 5.00035285949707e-05
3066, 0.0002499675750732422, 4.993677139282226e-05
3067, 0.0002301311492919922, 7.034063339233398e-05
3068, 0.00018520593643188475, 7.024526596069336e-05
3069, 0.00017962217330932617, 4.99272346496582e-05
3070, 0.00022006750106811523, 5.9840679168701174e-05
3071, 0.0001902341842651367, 4.9970149993896485e-05
3072, 0.00022539615631103516, 5.000591278076172e-05
3073, 0.00015977144241333008, 7.007360458374024e-05
3074, 0.0002101469039916992, 3.999471664428711e-05
3075, 0.00018026351928710938, 6.537675857543945e-05
3076, 0.00020988941192626954, 6.000280380249023e-05
3077, 0.00019009351730346678, 5.992650985717773e-05
3078, 0.00017021656036376954, 5.9967041015625e-05
3079, 0.00018028974533081056, 6.553173065185547e-05
3080, 0.00020009994506835937, 4.9998760223388674e-05
3081, 0.00017991304397583008, 5.985260009765625e-05
3082, 0.0001798844337463379, 8.00323486328125e-05
3083, 0.00017576932907104493, 5.9673786163330076e-05
3084, 0.0002101254463195801, 6.989240646362304e-05
3085, 0.00020023822784423828, 5.9978961944580076e-05
3086, 0.00016994714736938475, 7.034778594970703e-05
3087, 0.00017572402954101562, 5.010128021240234e-05
3088, 0.00019991874694824218, 5.994319915771484e-05
3089, 0.00019966363906860353, 5.9998035430908204e-05
3090, 0.00021007776260375976, 6.000280380249023e-05
3091, 0.0002298450469970703, 4.996538162231445e-05
3092, 0.0002699732780456543, 9.998559951782227e-05
3093, 0.00022018909454345702, 4.9989223480224606e-05
3094, 0.00017124176025390625, 5.984783172607422e-05
3095, 0.00019000768661499025, 5.98764419555664e-05
3096, 0.00017997503280639649, 4.9901008605957034e-05
3097, 0.00017989158630371093, 6.0510635375976565e-05
3098, 0.00017179250717163085, 5.000114440917969e-05
3099, 0.00017017602920532226, 6.006956100463867e-05
3100, 0.00017965316772460937, 4.9998760223388674e-05
3101, 0.00018032073974609376, 5.985736846923828e-05
3102, 0.00020546913146972655, 6.000041961669922e-05
3103, 0.0001904749870300293, 5.9683322906494144e-05
3104, 0.00022010087966918944, 7.995367050170899e-05
3105, 0.00020047664642333985, 8.048772811889648e-05
3106, 0.00019056320190429687, 5.9909820556640625e-05
3107, 0.0002203226089477539, 6.984710693359375e-05
3108, 0.00025979995727539064, 9.248256683349609e-05
3109, 0.00023684501647949218, 7.952690124511719e-05
3110, 0.0002199697494506836, 6.996631622314453e-05
3111, 0.0002398061752319336, 7.005929946899415e-05
3112, 0.00021588563919067383, 5.979537963867188e-05
3113, 0.0001901841163635254, 5.9969425201416016e-05
3114, 0.00020995140075683594, 6.999015808105469e-05
3115, 0.00016987323760986328, 5.9995651245117184e-05
3116, 0.0001753401756286621, 6.002187728881836e-05
3117, 0.00019019126892089844, 5.9740543365478514e-05
3118, 0.000230410099029541, 5.985260009765625e-05
3119, 0.00023108482360839844, 6.617546081542969e-05
3120, 0.00020993709564208984, 7.028579711914063e-05
3121, 0.0001997828483581543, 4.9941539764404297e-05
3122, 0.000189821720123291, 5.022764205932617e-05
3123, 0.00018629074096679688, 6.000041961669922e-05
3124, 0.00023038148880004882, 4.979848861694336e-05
3125, 0.00016999483108520508, 7.011175155639648e-05
3126, 0.00020988941192626954, 5.043506622314453e-05
3127, 0.00017665624618530275, 7.017850875854493e-05
3128, 0.00020980358123779297, 5.997419357299805e-05
3129, 0.00018021821975708007, 7.011890411376954e-05
3130, 0.00018067598342895507, 4.9891471862792967e-05
3131, 0.0001959967613220215, 6.006479263305664e-05
3132, 0.00016992807388305664, 4.9996376037597654e-05
3133, 0.00018964052200317382, 6.996631622314453e-05
3134, 0.0001801919937133789, 6.0086250305175784e-05
3135, 0.0001963210105895996, 5.975723266601562e-05
3136, 0.0001999950408935547, 7.025718688964844e-05
3137, 0.00018983840942382813, 4.98652458190918e-05
3138, 0.00019047975540161132, 7.003545761108398e-05
3139, 0.00019604921340942382, 7.999181747436523e-05
3140, 0.0001998424530029297, 6.0007572174072265e-05
3141, 0.00020995140075683594, 6.031990051269531e-05
3142, 0.00021681785583496093, 5.9995651245117184e-05
3143, 0.0002100229263305664, 4.9772262573242185e-05
3144, 0.00017958402633666993, 7.029533386230468e-05
3145, 0.00018971920013427735, 6.051778793334961e-05
3146, 0.0001860165596008301, 6.0214996337890626e-05
3147, 0.00018976211547851562, 6.0019493103027346e-05
3148, 0.00017997264862060547, 7.032394409179687e-05
3149, 0.00019003868103027345, 6.0431957244873047e-05
3150, 0.00020637035369873048, 5.9723854064941406e-05
3151, 0.00017987966537475587, 4.001379013061524e-05
3152, 0.0001901412010192871, 6.9732666015625e-05
3153, 0.00018843173980712891, 6.0155391693115235e-05
3154, 0.0001860475540161133, 5.982875823974609e-05
3155, 0.00018000364303588867, 6.001472473144531e-05
3156, 0.0002002429962158203, 6.983757019042969e-05
3157, 0.00020031213760375976, 7.004976272583008e-05
3158, 0.0001961994171142578, 5.993127822875977e-05
3159, 0.00020021915435791015, 6.000518798828125e-05
3160, 0.00017989873886108397, 5.9998035430908204e-05
3161, 0.0001875138282775879, 5.591869354248047e-05
3162, 0.00018999576568603515, 6.0057640075683595e-05
3163, 0.0001899409294128418, 5.9862136840820315e-05
3164, 0.00020004034042358398, 7.00545310974121e-05
3165, 0.0001865196228027344, 5.9790611267089844e-05
3166, 0.00019006490707397462, 7.016658782958985e-05
3167, 0.0001997709274291992, 6.258487701416016e-05
3168, 0.00018011808395385743, 0.0001002812385559082
3169, 0.00018594026565551757, 7.029771804809571e-05
3170, 0.0001997065544128418, 5.9998035430908204e-05
3171, 0.00017984390258789064, 7.002592086791992e-05
3172, 0.00018997669219970704, 6.0431957244873047e-05
3173, 0.00020612239837646484, 5.987405776977539e-05
3174, 0.00016999244689941406, 5.9998035430908204e-05
3175, 0.00019762992858886718, 6.971836090087891e-05
3176, 0.00020043134689331054, 6.035327911376953e-05
3177, 0.00020569562911987305, 4.9998760223388674e-05
3178, 0.00017995595932006835, 6.986141204833984e-05
3179, 0.00017983675003051757, 6.007194519042969e-05
3180, 0.000180509090423584, 6.015300750732422e-05
3181, 0.000170443058013916, 5.999326705932617e-05
3182, 0.0001902151107788086, 5.9762001037597655e-05
3183, 0.00017010688781738282, 4.9998760223388674e-05
3184, 0.00020033597946166992, 5.611896514892578e-05
3185, 0.00020021677017211914, 7.002115249633789e-05
3186, 0.00019012212753295897, 6.000041961669922e-05
3187, 0.00019026517868041992, 5.974531173706055e-05
3188, 0.00020639657974243165, 6.016969680786133e-05
3189, 0.00020983219146728516, 5.9967041015625e-05
3190, 0.00019000053405761718, 7.002115249633789e-05
3191, 0.0001999831199645996, 5.045652389526367e-05
3192, 0.00018666982650756837, 5.8968067169189456e-05
3193, 0.00021989107131958007, 7.02667236328125e-05
3194, 0.00018997907638549806, 5.9936046600341794e-05
3195, 0.00017624139785766602, 6.0079097747802737e-05
3196, 0.00019604206085205078, 6.00123405456543e-05
3197, 0.00018746614456176757, 6.97469711303711e-05
3198, 0.00019002914428710937, 5.9978961944580076e-05
3199, 0.00020026206970214845, 5.586385726928711e-05
3200, 0.00019000053405761718, 7.025003433227539e-05
3201, 0.00019573211669921876, 5.9840679168701174e-05
3202, 0.00019000768661499025, 6.995677947998047e-05
3203, 0.00019578456878662108, 5.046367645263672e-05
3204, 0.0002902054786682129, 9.007453918457032e-05
3205, 0.0001897406578063965, 5.99813461303711e-05
3206, 0.00019046783447265625, 9.00721549987793e-05
3207, 0.00018601417541503907, 6.000041961669922e-05
3208, 0.00019008159637451172, 5.9790611267089844e-05
3209, 0.00018017768859863282, 7.029056549072265e-05
3210, 0.00021013498306274414, 6.587266921997071e-05
3211, 0.00020021915435791015, 4.971981048583984e-05
3212, 0.00019988536834716797, 7.024049758911133e-05
3213, 0.000260319709777832, 6.0145854949951174e-05
3214, 0.00018584489822387696, 4.988908767700195e-05
3215, 0.0001900339126586914, 8.014202117919922e-05
3216, 0.0001800394058227539, 5.9919357299804686e-05
3217, 0.00020059585571289063, 6.985187530517579e-05
3218, 0.000195925235748291, 8.024215698242188e-05
3219, 0.00019983291625976562, 4.994392395019531e-05
3220, 0.0001999354362487793, 6.000995635986328e-05
3221, 0.00018058300018310546, 6.572723388671875e-05
3222, 0.0001801133155822754, 6.0067176818847656e-05
3223, 0.00021989822387695314, 5.007505416870117e-05
3224, 0.00018979787826538087, 4.9910545349121095e-05
3225, 0.0001862025260925293, 6.0079097747802737e-05
3226, 0.00019022703170776367, 5.995035171508789e-05
3227, 0.00018999814987182616, 7.982254028320313e-05
3228, 0.00019017457962036132, 6.0272216796875e-05
3229, 0.0001854252815246582, 8.016586303710938e-05
3230, 0.00018976926803588868, 8.023262023925781e-05
3231, 0.00020000696182250976, 4.9989223480224606e-05
3232, 0.00019032001495361328, 9.000301361083984e-05
3233, 0.00020512580871582032, 0.0007303071022033692
3234, 0.0004800128936767578, 6.985664367675781e-05
3235, 0.0003455018997192383, 5.9947967529296874e-05
3236, 0.00021021604537963868, 5.997180938720703e-05
3237, 0.00017997264862060547, 5.9969425201416016e-05
3238, 0.00018005847930908204, 6.002426147460937e-05
3239, 0.0002055931091308594, 5.9814453125e-05
3240, 0.00022014856338500977, 6.018638610839844e-05
3241, 0.00023477554321289063, 7.98797607421875e-05
3242, 0.0001943516731262207, 5.002498626708984e-05
3243, 0.0001697564125061035, 5.9986114501953124e-05
3244, 0.00021968841552734376, 7.01451301574707e-05
3245, 0.00027034521102905275, 6.490707397460938e-05
3246, 0.00027014970779418943, 6.976127624511719e-05
3247, 0.0002400803565979004, 6.017208099365234e-05
3248, 0.0003190469741821289, 6.281375885009765e-05
3249, 0.00024013757705688477, 6.0048103332519535e-05
3250, 0.0002000141143798828, 5.989551544189453e-05
3251, 0.0001798224449157715, 6.049156188964844e-05
3252, 0.00017525911331176759, 4.9929618835449216e-05
3253, 0.0001800370216369629, 6.0253143310546875e-05
3254, 0.0001896357536315918, 5.9988498687744144e-05
3255, 0.0001803135871887207, 8.051395416259765e-05
3256, 0.00031039953231811525, 0.00010010242462158203
3257, 0.00031999826431274416, 9.999990463256836e-05
3258, 0.0003267502784729004, 9.985923767089843e-05
3259, 0.0003969693183898926, 0.00010397911071777344
3260, 0.0003266763687133789, 0.0001299595832824707
3261, 0.000380096435546875, 0.00010990381240844727
3262, 0.0003964591026306152, 9.988784790039062e-05
3263, 0.00040977954864501953, 9.998559951782227e-05
3264, 0.00022054910659790038, 5.983591079711914e-05
3265, 0.00018593549728393555, 7.016420364379883e-05
3266, 0.00017990827560424805, 5.989551544189453e-05
3267, 0.0001900339126586914, 5.983352661132813e-05
3268, 0.00021042823791503907, 5.5916309356689453e-05
3269, 0.00021986007690429687, 5.9995651245117184e-05
3270, 0.00021019935607910156, 5.986928939819336e-05
3271, 0.0001899409294128418, 6.006240844726562e-05
3272, 0.0002160048484802246, 5.9978961944580076e-05
3273, 0.00021003007888793944, 5.9947967529296874e-05
3274, 0.0001900196075439453, 5.9959888458251955e-05
3275, 0.00021199941635131837, 5.743741989135742e-05
3276, 0.00019591569900512696, 5.009889602661133e-05
3277, 0.00019972801208496094, 6.000041961669922e-05
3278, 0.00020000457763671875, 5.999326705932617e-05
3279, 0.00023055315017700195, 6.61468505859375e-05
3280, 0.0001799154281616211, 5.996465682983398e-05
3281, 0.00020003557205200195, 6.009340286254883e-05
3282, 0.0002002716064453125, 5.9998035430908204e-05
3283, 0.0002070498466491699, 5.987882614135742e-05
3284, 0.00017989635467529296, 5.0020217895507815e-05
3285, 0.00020000457763671875, 5.990266799926758e-05
